id,Title,Content,SKU,"Product Type","Parent Product ID","Product Attributes","Product categories",_languages,"Product Type"
9328,"[:en]Saudi Arabia Capital Market Landscape[:]","[:en]Capital Markets Research Report[:]",,simple,0,,"Capital Markets>Capital Markets Update|Country>Saudi Arabia",,simple
9332,"[:en]Weekly Wrap[:]",[:en]27-03-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9333,"[:en]Daily Fixed Income[:]",[:en]27-03-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9335,"[:en]Daily Morning Brief[:]",[:en]28-03-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9336,"[:en]Daily Fixed Income[:]",[:en]28-03-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9337,"[:en]Daily Morning Brief[:]",[:en]29-03-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9338,"[:en]Daily Fixed Income[:]",[:en]29-03-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9339,"[:en]Daily Morning Brief[:]",[:en]30-03-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9340,"[:en]Daily Fixed Income[:]",[:en]30-03-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9341,"[:en]UAE Logistics Sector[:]","[:en]Industry Research Report[:]",,simple,0,,"Industry>Others|Country>United Arab Emirates",,simple
9345,"[:en]KSA Logistics Sector[:]","[:en]Industry Research Report[:]",,simple,0,,"Industry>Others|Country>Saudi Arabia",,simple
9348,"[:en]Weekly Wrap[:]",[:en]03-04-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9349,"[:en]Daily Fixed Income[:]",[:en]03-04-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9350,"[:en]Daily Morning Brief[:]",[:en]04-04-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9351,"[:en]Daily Fixed Income[:]",[:en]04-04-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9352,"[:en]Daily Morning Brief[:]",[:en]05-04-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9353,"[:en]Daily Fixed Income[:]",[:en]05-04-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9354,"[:en]Daily Morning Brief[:]",[:en]06-04-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9355,"[:en]Daily Fixed Income[:]",[:en]06-04-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9356,"[:en]Daily Morning Brief[:]",[:en]07-04-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9357,"[:en]Daily Fixed Income[:]",[:en]07-04-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9358,"[:en]Global & GCC Capital Markets Review: April 2022[:]","[:en]Monthly Market Review (MMR)[:]",,simple,0,,"Country>GCC Region|Capital Markets>Market Outlook",,simple
9371,"[:en]Weekly Wrap[:]",[:en]10-04-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9372,"[:en]Daily Fixed Income[:]",[:en]10-04-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9373,"[:en]Daily Morning Brief[:]",[:en]11-04-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9374,"[:en]Daily Fixed Income[:]",[:en]11-04-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9375,"[:en]Daily Morning Brief[:]",[:en]12-04-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9376,"[:en]Daily Fixed Income[:]",[:en]12-04-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9377,"[:en]Daily Morning Brief[:]",[:en]13-04-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9378,"[:en]Daily Fixed Income[:]",[:en]13-04-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9379,"[:en]Kuwait M&A Report - 2019 - 2021[:]","[:en]Capital Market Research Report[:]",,simple,0,,"Capital Markets>GCC M&amp;A|Country>GCC Region",,simple
9382,"[:en]Daily Fixed Income[:]",[:en]14-04-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9383,"[:en]Weekly Wrap[:]",[:en]17-04-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9384,"[:en]Daily Fixed Income[:]",[:en]17-04-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9385,"[:en]Daily Morning Brief[:]",[:en]18-04-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9386,"[:en]Daily Fixed Income[:]",[:en]18-04-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9387,"[:en]Daily Morning Brief[:]",[:en]19-04-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9388,"[:en]Daily Fixed Income[:]",[:en]19-04-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9391,"[:en]Daily Morning Brief[:]",[:en]20-04-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9392,"[:en]Daily Fixed Income[:]",[:en]20-04-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9393,"[:en]Daily Morning Brief[:]",[:en]21-04-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9394,"[:en]Daily Fixed Income[:]",[:en]21-04-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9395,"[:en]Daily Morning Brief[:]",[:en]25-04-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9396,"[:en]Weekly Wrap[:]",[:en]24-04-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9397,"[:en]Daily Fixed Income[:]",[:en]24-04-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9398,"[:en]Daily Morning Brief[:]",[:en]26-04-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9399,"[:en]Daily Fixed Income[:]",[:en]25-04-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9400,"[:en]Daily Fixed Income[:]",[:en]26-04-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9401,"[:en]Daily Morning Brief[:]",[:en]27-04-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9402,"[:en]Daily Fixed Income[:]",[:en]27-04-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9403,"[:en]Daily Morning Brief[:]",[:en]28-04-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9404,"[:en]Daily Fixed Income[:]",[:en]28-04-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9405,"[:en]Daily Morning Brief[:]",[:en]05-05-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9406,"[:en]Global & GCC Capital Markets Review: May 2022[:]","[:en]Monthly Market Review (MMR)[:]",,simple,0,,"Country>GCC Region|Capital Markets>Market Outlook",,simple
9409,"[:en]Daily Fixed Income[:]",[:en]08-05-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9410,"[:en]Weekly Wrap[:]",[:en]08-05-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9412,"[:en]Daily Morning Brief[:]",[:en]09-05-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9413,"[:en]Daily Fixed Income[:]",[:en]09-05-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9414,"[:en]Daily Morning Brief[:]",[:en]10-05-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9415,"[:en]Daily Fixed Income[:]",[:en]10-05-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9418,"[:en]Daily Morning Brief[:]",[:en]11-05-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9419,"[:en]Daily Fixed Income[:]",[:en]11-05-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9423,"[:en]Daily Morning Brief[:]",[:en]12-05-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9424,"[:en]Daily Fixed Income[:]",[:en]12-05-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9433,"[:en]Daily Morning Brief[:]",[:en]16-05-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9434,"[:en]Daily Fixed Income[:]",[:en]16-05-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9435,"[:en]GCC Logistics Sector[:]","[:en]Industry Research Report[:]",,simple,0,,"Country>GCC Region|Industry>Others",,simple
9441,"[:en]Daily Morning Brief[:]",[:en]17-05-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9442,"[:en]Daily Fixed Income[:]",[:en]17-05-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9446,"[:en]Daily Morning Brief[:]",[:en]18-05-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9447,"[:en]Daily Fixed Income[:]",[:en]18-05-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9455,"[:en]Daily Morning Brief[:]",[:en]19-05-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9458,"[:en]Daily Fixed Income[:]",[:en]19-05-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9461,"[:en]Daily Fixed Income[:]",[:en]22-05-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9462,"[:en]Weekly Wrap[:]",[:en]22-05-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9463,"[:en]Daily Morning Brief[:]",[:en]23-05-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9464,"[:en]Daily Fixed Income[:]",[:en]23-05-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9465,[:en]NFTs[:],"[:en]Marmore Research Report[:]",,simple,0,,"Technology|Country>GCC Region",,simple
9471,"[:en]Daily Morning Brief[:]",[:en]24-05-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9472,"[:en]Daily Fixed Income[:]",[:en]24-05-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9473,"[:en]Daily Fixed Income[:]",[:en]25-05-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9474,"[:en]Daily Morning Brief[:]",[:en]25-05-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9502,"[:en]Daily Morning Brief[:]",[:en]26-05-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9507,"[:en]Weekly Wrap[:]",[:en]29-05-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9508,"[:en]Daily Fixed Income[:]",[:en]29-05-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9509,"[:en]Daily Morning Brief[:]",[:en]30-05-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9511,"[:en]Daily Fixed Income[:]",[:en]30-05-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9513,"[:en]Oman Capital Market & Mutual Fund Landscape[:]","[:en]Capital Markets Research Report[:]",,simple,0,,"Capital Markets>Capital Markets Update|Country>Oman",,simple
9520,"[:en]Daily Morning Brief[:]",[:en]31-05-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9523,"[:en]Daily Fixed Income[:]",[:en]31-05-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9525,"[:en]Daily Fixed Income[:]",[:en]01-06-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9526,"[:en]Daily Morning Brief[:]",[:en]01-06-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9527,"[:en]Daily Morning Brief[:]",[:en]02-06-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9528,"[:en]Daily Fixed Income[:]",[:en]02-06-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9529,"[:en]Global & GCC Capital Markets Review: June 2022[:]","[:en]Monthly Market Review (MMR)[:]",,simple,0,,"Country>GCC Region|Capital Markets>Market Outlook",,simple
9534,"[:en]Weekly Wrap[:]",[:en]05-06-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9537,"[:en]Daily Fixed Income[:]",[:en]05-06-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9538,"[:en]Daily Morning Brief[:]",[:en]06-06-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9540,"[:en]Daily Fixed Income[:]",[:en]06-06-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9544,"[:en]Daily Morning Brief[:]",[:en]07-06-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9545,"[:en]Daily Fixed Income[:]",[:en]07-06-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9547,"[:en]The rising popularity of online food delivery platforms and cloud kitchens in the UAE[:]","[:en]Industry Research Report[:]",,simple,0,,"Industry>Others|Country>United Arab Emirates",,simple
9554,"[:en]Daily Morning Brief[:]",[:en]08-06-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9555,"[:en]Daily Fixed Income[:]",[:en]08-06-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9558,"[:en]Daily Morning Brief[:]",[:en]09-06-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9559,"[:en]Daily Fixed Income[:]",[:en]09-06-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9560,"[:en]Weekly Wrap[:]",[:en]12-06-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9561,"[:en]Daily Fixed Income[:]",[:en]12-06-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9564,"[:en]Daily Morning Brief[:]",[:en]13-06-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9567,"[:en]Daily Fixed Income[:]",[:en]13-06-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9568,"[:en]What Innovations are Propelling the Saudi Food & Beverage Industry?[:]","[:en]Industry Research Report[:]",,simple,0,,"Industry>Others|Country>Saudi Arabia",,simple
9572,"[:en]Daily Fixed Income[:]",[:en]14-06-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9573,"[:en]Daily Morning Brief[:]",[:en]14-06-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9575,"[:en]Daily Fixed Income[:]",[:en]15-06-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9576,"[:en]Daily Morning Brief[:]",[:en]15-06-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9588,"[:en]Daily Morning Brief[:]",[:en]16-06-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9589,"[:en]Daily Fixed Income[:]",[:en]16-06-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9593,"[:en]Daily Fixed Income[:]",[:en]19-06-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9595,"[:en]Weekly Wrap[:]",[:en]19-06-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9596,"[:en]Daily Morning Brief[:]",[:en]20-06-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9597,"[:en]Daily Fixed Income[:]",[:en]20-06-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9602,"[:en]Daily Fixed Income[:]",[:en]21-06-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9603,"[:en]Daily Morning Brief[:]",[:en]21-06-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9614,"[:en]Daily Morning Brief[:]",[:en]22-06-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9615,"[:en]Daily Fixed Income[:]",[:en]22-06-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9620,"[:en]Daily Morning Brief[:]",[:en]23-06-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9621,"[:en]Daily Fixed Income[:]",[:en]23-06-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9624,"[:en]Daily Fixed Income[:]",[:en]26-06-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9625,"[:en]Weekly Wrap[:]",[:en]26-06-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9627,"[:en]Daily Morning Brief[:]",[:en]27-06-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9628,"[:en]Daily Fixed Income[:]",[:en]27-06-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9629,"[:en]Daily Morning Brief[:]",[:en]28-06-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9630,"[:en]Daily Fixed Income[:]",[:en]28-06-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9643,"[:en]Daily Morning Brief[:]",[:en]29-06-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9644,"[:en]Daily Fixed Income[:]",[:en]29-06-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9645,"[:en]Daily Morning Brief[:]",[:en]30-06-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9647,"[:en]Daily Fixed Income[:]",[:en]30-06-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9653,"[:en]Weekly Wrap[:]",[:en]03-07-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9654,"[:en]Daily Fixed Income[:]",[:en]03-07-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9656,"[:en]Daily Morning Brief[:]",[:en]04-07-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9657,"[:en]Daily Fixed Income[:]",[:en]04-07-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9658,"[:en]Global & GCC Capital Markets Review: July 2022[:]","[:en]Monthly Market Review (MMR)[:]",,simple,0,,"Country>GCC Region|Capital Markets>Market Outlook",,simple
9661,"[:en]Daily Fixed Income[:]",[:en]05-07-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9662,"[:en]Daily Morning Brief[:]",[:en]05-07-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9665,"[:en]Daily Morning Brief[:]",[:en]06-07-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9666,"[:en]Daily Fixed Income[:]",[:en]06-07-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
9672,"[:en]Daily Morning Brief[:]",[:en]07-07-2022[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
9673,"[:en]Daily Fixed Income[:]",[:en]07-07-2022[:],,simple,0,,"Capital Markets>Daily Fixed Income",,simple
